session_id,user_id,start_time,end_time,session_length_s,region,platform,gpu_model,avg_fps,ping_ms,map_name,crash_flag,purchase_amount,party_size,input_method,build_version,is_featured_event,device_temp_c,session_type,is_long_session
sess_fef1d454a996,user_1715,2025-11-25 06:32:51+00:00,2025-11-25 07:50:59+01:00,4688.0,Us-West,Playstation,,61.88,67.96,ocean,false,0.0,2, Kb/m ,1.4.0-beta,No,53.7,Ranked,true
sess_b24ccea55044,user_830,19/04/2025 01:54,19/04/2025 02:45,3036.0,EU,Switch,,31.73,22.73, CAVE ,0,2.92,1,kb/m,1.4.0-beta,false,59.5,ranked,Yes
sess_0399e4106242,user_479,2025-03-30 17:57:24+00:00,2025-03-30T19:34:47Z,5843.0,APAC,Xbox,,30.63,90.64,cave,No,0.0,2,kbm,1.4.0-beta,No,49.4, ranked ,True
sess_bdb334364e1c,user_1041,2025-07-24T23:16:24Z,2025-07-24 23:54:20-05:00,2276.0,us-east,Switch,,17.82,91.58,cave,False,"0,00",3, Kb/m ,v1.3.2,false,56.9,casual,False
sess_87106f4955c5,user_1662,2025-11-26 06:30:26+00:00,2025-11-26T06:57:11Z,1605.0,Us-west,Mobile,,54.27,29.8,OCEAN,false,0.0,1,controllr,v1.3.2,0,43.1,Ranked,No
sess_056912a06578,user_1176,10/23/2025 08:57,2025-10-23 10:24:58+00:00,5257.0,us-east,switch,,45.67,65.42,CAVE,False,0.0,1,controllr,v1.3.2,False,73.5,casual,true
sess_660444c44272,user_520,25/03/2025 07:42,03/25/2025 08:57,4454.0,EU,Xbox,,29.83,0.21,DESERT,No,0.0,3,controllr,1.4,false,66.6,ranked,True
sess_f3ba40775fdc,user_83,2025-02-03T22:47:35Z,2025-02-03 23:00:56+01:00,801.0,Sa-east-1,playstation,,74.7,60.23,forest,False,0.0,2,Kbm,1.4,0,53.9,RANKED,false
sess_481fd92658de,user_612,05/22/2025 05:31,22/05/2025 07:05,5603.0,eu,PC,RX 6600,95.18,17.37,cave,false,12.63,1,controller,1.4,No,52.2,Casual,True
sess_b739c2702a92,user_1700,07/03/2025 03:05,07/03/2025 03:29,1481.0,EU,PlayStation,,77.05,40.17,forest,No,0.0,1, KB/M ,1.4,false,36.7,Casual,0
sess_383975639c17,user_1493,2025-03-31T09:05:14Z,2025-03-31 09:50:07+01:00,2693.0,sa-east-1,Pc,GeForce RTX-3060,78.56,53.4,arena-1,No,0.0,3,controller,1.3.2,false,47.2,Ranked,false
sess_36c1b70e566b,user_908,04/18/2025 10:07,2025-04-18 11:40:31-05:00,5568.0,Us-West,PC,Intel Iris,90.13,37.37,CITY-XL,false,0.0,1,touch,1.4,0,53.8,CASUAL,Yes
sess_1f71ee6b6541,user_1394,2025-11-30T15:11:18Z,2025-11-30T16:07:55Z,3397.0,us-east,Xbox,,41.92,49.85,Cave,No,"-0,67",1,Controller,1.3.2,False,50.9,ranked,True
sess_6ae5c96513fa,user_390,2025-03-23T15:30:51Z,23/03/2025 16:06,2121.0,APAC,XBOX,,73.46,50.54,desert,false,0.0,1,touch,,False,49.7,CASUAL,False
sess_b3dae78e7312,user_2182,2025-03-24T15:03:19Z,2025-03-24T15:50:46Z,2847.0,Us-West,PLAYSTATION,,47.57,56.79,Forest,0,0.0,5,KB/M,v1.3.2,false,42.2,casual,1
sess_74f674c0dde6,user_486,20/10/2025 19:01,20/10/2025 20:31,5416.0,US-WEST,PC,GTX1080,75.57,45.19,ocean,False,0.0,1,KB/M,latest,No,51.7, ranked ,True
sess_9e9da70589cc,user_504,28/10/2025 19:15,2025-10-28T19:44:10Z,1744.0,EU,PC,RX 6600,94.08,29.29,desert,No,"0,00",2, touch ,1.3.2,0,54.4,casual,False
sess_00f0ef3a338f,user_633,2025-10-24 20:22:48-05:00,10/24/2025 21:21,3503.0,us-east, pc ,GeForce RTX-3060,91.39,47.36,city-xl,0,0.0,2, controller ,latest,0,53.8,casual,Yes
sess_eff9b191bd19,user_620,2025-10-09T20:30:18Z,2025-10-09T22:01:02Z,5444.0,SA-EAST-1,PLAYSTATION,,67.09,59.33,cave,True,0.0,2,Controllr,,False,54.1,Casual,True
sess_c824f914b54a,user_2351,10/12/2025 02:37,2025-12-10T02:43:40Z,394.0,US-WEST,pc,GTX1080,81.19,73.32,city-xl,No,,1, KBM ,1.4,No,54.8,ranked,No
sess_2f34756fe679,user_875,2025-11-01 15:51:12-05:00,01/11/2025 15:58,426.0,APAC,playstation,,61.13,52.24,cave,False,0.0,1,KBM,1.4.0-beta,0,60.9,casual,No
sess_510e0bd36fe2,user_1067,04/14/2025 03:50,2025-04-14 05:14:59-05:00,5093.0,sa-east-1,Xbox,,77.37,40.52,Desert,0,0.0,1,Controllr,1.3.2,0,49.5, casual ,1
sess_8d2176938abb,user_1990,23/07/2025 18:44,2025-07-23 19:39:55-05:00,3317.0,sa-east-1,PC,GTX1080,86.61,101.82,desert,False,"0,00",1,controller,,false,48.1,CASUAL,true
sess_159a96d94b7d,user_509,2025-08-16 11:19:24-05:00,16/08/2025 12:17,3500.0,Us-east,xbox,,65.99,, ocean ,No,0.0,2,touch,v1.3.2,False,49.2,RANKED,Yes
sess_1d64e0a14dc5,user_399,2025-10-21T21:10:00Z,10/21/2025 22:45,5748.0,EU, XBOX ,,40.65,, arena-1 ,Yes,0.0,3,controllr,1.3.2,false,48.1,ranked,1
sess_7c7b0a044426,user_830,06/03/2025 11:48,03/06/2025 12:48,3581.0,Eu,pc,GeForce RTX-3060,108.43,38.12,Arena-1,True,0.0,1,CONTROLLR,v1.3.2,False,44.6,ranked,True
sess_8b356b6093c7,user_970,2025-03-13 10:42:17-05:00,13/03/2025 12:27,6307.0,SA-EAST-1,Mobile,,78.82,75.86,cave,0,0.0,4,TOUCH,v1.3.2,No,56.9,casual,Yes
sess_ac20ede8e97f,user_1454,2025-03-21 18:02:37+00:00,03/21/2025 19:21,4760.0,Us-east,Pc,RX 6600,68.53,38.27, desert ,No,4.81,4, touch ,1.4,false,59.2,ranked,1
sess_59f538542970,user_1752,2025-10-04 21:08:04-05:00,2025-10-04T21:25:36Z,1052.0,eu,PLAYSTATION,,62.13,61.71,Forest,No,0.0,3,kb/m,1.4.0-beta,No,66.6,ranked,No
sess_aa41b6a1664b,user_1084,07/25/2025 23:00,2025-07-25T23:33:03Z,1956.0,Us-West,PlayStation,,82.52,83.98,cave,False,0.0,1,touch,latest,0,61.6, Casual ,false
sess_1c40620a830e,user_1647,2025-10-25T00:52:47Z,2025-10-25 01:01:43+00:00,536.0,Us-east,Pc,GTX1080,34.48,42.27,Forest,No,0.0,2,KB/M,latest,0,56.8,casual,0
sess_6d847841158b,user_728,2025-08-15 23:55:21-05:00,08/15/2025 23:49,-342.0,Apac,PC,RTX-4090,98.0,104.44,ocean,false,0.0,1,CONTROLLR,1.4.0-beta,false,52.0, casual ,False
sess_82129428a708,user_609,2025-03-26T19:12:37Z,2025-03-26T21:03:31Z,6654.0,Us-West,Mobile,,56.52,18.33, cave ,false,3.99,1,controller,1.3.2,False,,casual,true
sess_9898de9cfb0e,user_874,09/15/2025 19:30,2025-09-15 20:25:56-05:00,3323.0,sa-east-1, Xbox ,,67.09,51.79,cave,false,1.24,2, controller ,latest,No,54.3,ranked,True
sess_8d3eb768f794,user_268,2025-03-19T20:10:26Z,19/03/2025 21:45,5724.0,sa-east-1,SWITCH,,48.77,24.1,Forest,false,0.0,1,kb/m,v1.3.2,False,73.2,ranked,True
sess_2cf4cff9ea88,user_1912,2025-08-21T04:17:58Z,2025-08-21 05:57:17-05:00,5959.0,us-east,Mobile,,64.92,67.08,desert,No,0.0,5,controller,v1.3.2,No,,Ranked,1
sess_1f95fc7b6fca,user_1114,2025-10-11T17:43:39Z,10/11/2025 18:12,1755.0,sa-east-1,PlayStation,,58.28,85.6,CITY-XL,False,0.0,2,KB/M,1.4,False,54.6,ranked,False
sess_97ac5baa7982,user_543,2025-09-05 22:49:49+00:00,09/05/2025 22:55,369.0,Us-West,PC,RTX-4090,74.72,57.3,FOREST,No,0.0,2,kbm,latest,false,49.8,CASUAL,false
sess_e192ecc97fbb,user_1567,2025-03-27T12:30:01Z,2025-03-27 14:17:22-05:00,6441.0,us-east,pc,GeForce RTX-3060,118.05,70.35,Desert,true,28.81,3,touch,1.4.0-beta,False,57.5,casual,1
sess_3456c3b6eca9,user_2339,2025-09-04T21:10:09Z,09/04/2025 21:37,1663.0,sa-east-1,Xbox,,90.51,99.92, CITY-XL ,False,0.0,2,kbm,v1.3.2,False,46.5,Ranked,No
sess_611942ddd826,user_421,11/05/2025 09:06,05/11/2025 09:43,2200.0,Us-west,Switch,,58.16,69.84, CITY-XL ,No,0.0,4,touch,1.3.2,No,48.7, casual ,0
sess_ebee5be1086a,user_1287,13/04/2025 13:22,13/04/2025 13:59,2214.0,Eu,XBOX,,31.62,75.08,forest,False,0.0,2,TOUCH,,True,50.2,ranked,0
sess_988ebdea8934,user_307,07/08/2025 22:26,08/07/2025 23:59,5562.0,us-west,pc,RTX-4090,81.65,78.13,Forest,Yes,10.24,2,controllr,,false,58.1,ranked,1
sess_3ef4f7457cef,user_2196,03/21/2025 00:29,03/21/2025 01:05,2154.0,us-east,MOBILE,,62.02,372.38,FOREST,false,0.0,4,controller,,No,64.9,ranked,False
sess_bdce74ca0458,user_2493,2025-10-30 03:02:32+00:00,30/10/2025 03:19,1047.0,EU,Mobile,,64.64,47.19,Forest,False,0.0,1,controller,v1.3.2,False,56.4,CASUAL,No
sess_788f58860365,user_1806,2025-10-22T08:55:48Z,2025-10-22T10:50:44Z,6896.0,EU,PC,GTX1080,97.11,60.15,CITY-XL,false,"0,00",2,Controllr,v1.3.2,False,57.3,CASUAL,true
sess_725e1ac2da0e,user_2311,26/10/2025 10:26,26/10/2025 12:14,6494.0,EU,Xbox,,63.93,57.4,FOREST,No,0.93,4,KB/M,latest,False,54.9,CASUAL,true
sess_ff78645ff06f,user_260,2025-09-15T17:26:55Z,2025-09-15T18:14:09Z,2834.0,apac,Switch,,63.59,60.06,arena-1,false,0.0,1,touch,1.4,0,50.7,casual,True
sess_239a0869db3f,user_969,22/03/2025 10:44,2025-03-22 11:12:24-05:00,1690.0,EU,PlayStation,,78.54,74.39,ARENA-1,false,1.06,2,touch,1.4.0-beta,false,49.1,CASUAL,False
sess_b2b08ff531cb,user_2320,2025-10-04T01:28:26Z,2025-10-04 02:08:00-05:00,2374.0,EU,Mobile,,44.46,36.27,arena-1,0,0.0,3,controller,1.4,No,56.3,ranked,No
sess_4f4c7706cf26,user_2073,31/05/2025 07:08,2025-05-31T08:52:32Z,6217.0,eu,Mobile,,57.46,103.98,ARENA-1,1,0.0,1,kb/m,,No,60.3,Ranked,Yes
sess_79a45149f8d7,user_1446,2025-10-22T17:23:40Z,22/10/2025 17:32,508.0,us-west,PlayStation,,71.46,48.15,desert,0,0.0,2,TOUCH,1.4,0,66.4,ranked,0
sess_758761ef5d6c,user_586,2025-10-06 05:52:58-05:00,2025-10-06T06:34:22Z,2484.0,US-WEST,mobile,,67.37,33.36,cave,1,0.0,3,controllr,latest,False,46.5,Ranked,False
sess_d27984d91322,user_2136,10/27/2025 09:40,2025-10-27T11:29:48Z,6535.0,sa-east-1,PlayStation,,56.14,47.06,Forest,False,1.05,1,touch,1.4.0-beta,No,47.9,casual,Yes
sess_bc4aef563025,user_838,04/08/2025 12:31,08/04/2025 14:18,6421.0,sa-east-1,PlayStation,,76.35,57.11,OCEAN,No,0.0,2,Controllr,v1.3.2,No,,RANKED,true
sess_b6363f605245,user_986,2025-04-02T07:48:54Z,2025-04-02T09:11:42Z,4968.0,apac,XBOX,,60.9,9.34,city-xl,No,0.0,2,KB/M,1.3.2,False,54.1,CASUAL,1
sess_d2158e2979df,user_586,2025-03-25T04:24:13Z,03/25/2025 04:57,2017.0,EU,PLAYSTATION,,65.05,33.06,DESERT,No,"0,00",3,KB/M,1.4,False,49.9,ranked,false
sess_088f68b01e2f,user_1103,03/24/2025 02:31,2025-03-24T04:23:06Z,6705.0,US-EAST,pc,Intel Iris,87.0,17.58,city-xl,False,0.0,3,KBM,1.4.0-beta,false,54.8,ranked,True
sess_273531f5b782,user_680,2025-07-12 08:52:50+01:00,2025-07-12 09:52:31+01:00,3581.0,Us-east,PC,Intel Iris,82.22,40.78,CITY-XL,False,0.0,4,touch,,0,48.1,ranked,true
sess_616af7b14dff,user_525,17/12/2025 16:50,2025-12-17 17:59:13+01:00,4144.0,us-east,Switch,,40.37,32.31,CAVE,No,0.0,3, CONTROLLER ,v1.3.2,False,49.5,RANKED,Yes
sess_825ef842a3b7,user_2249,2025-01-09 02:41:19-05:00,01/09/2025 04:40,118.0,Us-West,Pc,RX 6600,27.34,86.84, Forest ,false,0.0,2, Touch ,1.4,True,47.6,casual,No
sess_b499ef982b3a,user_1192,01/11/2025 21:29,01/11/2025 23:15,6366.0,US-WEST,PlayStation,,52.13,65.58,ocean,0,1.85,1,kbm,1.4.0-beta,No,51.4,ranked,true
sess_bd916fd29418,user_272,2025-03-26T19:40:20Z,03/26/2025 19:54,828.0,Us-West,Xbox,,19.95,24.42,cave,False,0.0,2,CONTROLLER,1.3.2,False,62.2,casual,false
sess_c60210af0aac,user_1620,2025-11-10 09:28:50+00:00,2025-11-10T10:41:46Z,437600.0,Us-West,xbox,,66.97,62.53,desert,False,0.0,1,kb/m,v1.3.2,false,59.1,Ranked,True
sess_0c668bb0285b,user_125,2025-10-13 17:33:07-05:00,13/10/2025 18:03,1837.0,us-west,PC,RX 6600,83.84,71.03,cave,No,0.0,4,Kbm,latest,false,49.3,ranked,No
sess_34886d4b8f3d,user_1694,13/02/2025 18:56,2025-02-13 19:18:56+00:00,1340.0,US-EAST,SWITCH,,65.08,60.75, Arena-1 ,No,6.81,2,Controllr,1.3.2,0,50.8,casual,No
sess_0b337dd2451e,user_2085,2025-06-09 15:33:04+00:00,2025-06-09 16:25:23-05:00,3139.0,us-east,Xbox,,60.45,55.55,CITY-XL,false,0.0,4,kbm,1.4,false,49.1, casual ,Yes
sess_76268e87db4c,user_1460,2025-08-21T13:01:01Z,08/21/2025 13:38,2256.0, APAC ,Xbox,,50.1,133.2,cave,1,0.0,5,kbm,1.4.0-beta,false,58.8,Ranked,No
sess_c13dd575b897,user_2232,2025-05-21 19:50:38+00:00,2025-05-21 19:59:52+00:00,554.0,sa-east-1, Xbox ,,100.39,4.38,cave,0,"0,00",1,controller,,false,42.3,casual,false
sess_072b9c6d1f28,user_164,2025-06-14T09:04:20Z,2025-06-14 09:16:17+01:00,717.0,APAC,Mobile,,54.65,14.29,Desert,false,"2,25",3,touch,1.4,false,56.4,Casual,False
sess_d99ea5cbc0f2,user_54,2025-10-21T03:23:38Z,2025-10-21 04:11:09-05:00,2851.0,EU,Xbox,,56.96,67.56, FOREST ,False,0.0,5, touch ,latest,false,54.5,ranked,true
sess_6813cb9107c3,user_2107,03/06/2025 15:17,06/03/2025 17:04,6419.0,Us-West, MOBILE ,,63.08,53.42,ocean,0,5.27,2,kb/m,1.4,No,48.8,Casual,1
sess_d83760ce91b5,user_1767,2025-10-29T02:20:47Z,10/29/2025 04:18,7050.0,APAC, Mobile ,,31.3,35.74,CITY-XL,No,2.05,5, CONTROLLR ,1.4.0-beta,1,48.0,ranked,true
sess_6ff8915ca550,user_851,03/01/2025 17:38,01/03/2025 19:15,5853.0,Us-west, PLAYSTATION ,,43.72,53.38,Arena-1,No,9.42,1, kbm ,,false,52.2,ranked,True
sess_a32209c660ba,user_2017,2025-03-25T12:19:26Z,03/25/2025 12:56,2220.0,Sa-east-1,Xbox,,42.31,403.64,Forest,0,0.0,1,TOUCH,1.4.0-beta,No,47.1,casual,False
sess_2ca9ced803ec,user_229,2025-03-26T00:17:33Z,2025-03-26T01:36:16Z,4723.0,Us-West,PlayStation,,62.81,92.2,OCEAN,false,0.0,1,controllr,1.3.2,1,56.1, casual ,1
sess_d0605367829c,user_1879,2025-10-25T14:19:58Z,10/25/2025 15:26,4014.0,eu, pc ,Intel Iris,76.1,76.25,CITY-XL,False,0.0,2,kbm,1.4.0-beta,False,49.8,CASUAL,1
sess_8a54b473445f,user_1785,2025-06-15T06:53:50Z,2025-06-15T08:14:40Z,4850.0,Us-west,playstation,,68.35,48.16,cave,0,45.17,1,touch,,No,62.6,CASUAL,Yes
sess_a2cad5aaac2c,user_2462,2025-10-24T21:51:32Z,2025-10-24T22:04:38Z,786.0,us-west,MOBILE,,68.61,33.52,Forest,false,0.0,1,TOUCH,1.3.2,No,57.2,ranked,No
sess_e19bab36c4f0,user_2474,17/02/2025 15:57,17/02/2025 16:56,3562.0,us-west,Mobile,,74.04,27.99,Forest,false,36.71,1,KBM,1.3.2,false,57.9,ranked,true
sess_3add481b42ff,user_2336,07/10/2025 21:00,2025-07-10T22:53:26Z,-6803.0, us-west , Switch ,,50.09,29.11,desert,false,0.0,2,touch,1.4,True,58.6,Casual,No
sess_35ea619bcce7,user_873,2025-07-07T07:59:49Z,07/07/2025 08:48,2941.0,apac,MOBILE,,72.36,81.6,cave,false,0.0,1,kb/m,v1.3.2,False,55.7,Casual,Yes
sess_f0b7a0d8acb0,user_91,2025-11-05T07:07:33Z,11/05/2025 08:37,5394.0,us-east, pc ,Intel Iris,112.11,1.0, ocean ,false,8.67,3,controller,v1.3.2,No,55.1,casual,true
sess_a1b57e40c737,user_261,2025-01-08 17:03:26+01:00,08/01/2025 17:13,577.0,APAC,pc,RTX-4090,71.14,49.89,desert,False,10.46,5,CONTROLLER,v1.3.2,0,,CASUAL,false
sess_60956d471564,user_1059,2025-03-24 08:53:37+01:00,2025-03-24T09:40:32Z,2815.0,SA-EAST-1,PC,GeForce RTX-3060,83.91,43.77,ARENA-1,false,0.0,1,kbm,v1.3.2,0,49.1,Casual,1
sess_f6e6d7d56d9f,user_1460,2025-01-26T03:14:22Z,2025-01-26 03:28:17+01:00,835.0, sa-east-1 ,PlayStation,,70.85,36.02,forest,No,7.37,1,kbm,,0,55.8,Ranked,false
sess_1398c5d36eff,user_1489,2025-10-22 07:28:33+01:00,22/10/2025 07:37,533.0,sa-east-1,Xbox,,28.43,7.31, desert ,True,0.0,2,kbm,v1.3.2,False,62.2,casual,False
sess_5a474dbb1004,user_302,03/28/2025 09:08,03/28/2025 10:47,5942.0,sa-east-1,playstation,,49.58,15.16,Forest,No,5.6,2,touch,1.4,false,61.9,ranked,true
sess_45818bf39886,user_1857,23/03/2025 14:16,2025-03-23T15:03:20Z,2815.0,us-east,pc,RTX 3060,99.87,35.28,Cave,0,"4,02",3,Controller,v1.3.2,false,49.1, casual ,True
sess_c5d3f583aa87,user_759,26/11/2025 15:38,26/11/2025 17:34,6943.0,sa-east-1,pc,RX 6600,105.44,89.58,Desert,0,0.0,4,KB/M,,No,53.0, Ranked ,1
sess_ebadd192dc27,user_739,28/03/2025 22:35,28/03/2025 23:31,56.0,us-east,PC,RTX-4090,92.52,24.72,forest,No,9.96,1,KB/M,1.4.0-beta,false,52.3,casual,false
sess_c93214e4e859,user_1507,07/23/2025 06:38,2025-07-23 07:42:58-05:00,3882.0,eu,switch,,81.0,63.69, arena-1 ,No,0.0,1, CONTROLLR ,1.3.2,False,48.7,Ranked,Yes
sess_52f235db3dc1,user_416,02/03/2025 10:08,03/02/2025 10:22,827.0,US-WEST,PC,RTX 3060,92.73,68.74,forest,0,4.33,1,KB/M,1.3.2,0,65.2,ranked,0
sess_f6f06976e672,user_1951,11/09/2025 08:35,11/09/2025 08:50,934.0,Us-West,Xbox,,56.46,75.28,ocean,Yes,0.0,1,controllr,latest,No,62.5,casual,No
sess_19c3fc066124,user_2142,10/11/2025 00:27,10/11/2025 01:14,2840.0,sa-east-1,mobile,,51.07,10.2,ocean,False,0.0,2,TOUCH,1.4,No,61.3,ranked,true
sess_60392f0ee70c,user_1571,2025-10-23T07:25:48Z,2025-10-23T09:11:51Z,6363.0,US-WEST,Switch,,50.09,92.08,arena-1,No,4.56,1,Kbm,1.4.0-beta,No,46.7,ranked,true
sess_ea5efab83499,user_2260,2025-02-21 07:34:11-05:00,2025-02-21 08:38:27+01:00,3856.0,EU,Mobile,,29.62,37.88,City-xl,0,13.59,3,touch,v1.3.2,false,49.5,casual,true
sess_02006ff88524,user_1653,19/09/2025 01:04,2025-09-19 02:05:34+00:00,3679.0,EU,Switch,,24.65,42.06,Arena-1,No,8.7,4,kbm,latest,0,52.9,casual,Yes
sess_59c9de9f5029,user_1624,2025-02-19T11:48:32Z,2025-02-19T12:23:47Z,2115.0,apac,XBOX,,39.05,65.61,Cave,0,0.0,2, controllr ,latest,False,61.5,ranked,0
sess_234af1058777,user_341,2025-03-30 13:25:56-05:00,30/03/2025 15:03,5855.0,sa-east-1,playstation,,53.72,112.03, ARENA-1 ,No,"1,34",1,KB/M,1.4,0,45.4,casual,True
sess_0ad5033e5e35,user_1517,09/12/2025 15:58,12/09/2025 17:02,3823.0,Apac,pc,GeForce RTX-3060,59.95,26.73,FOREST,No,0.0,3,CONTROLLER,1.4,false,60.8,ranked,1
sess_b9039ca60107,user_1374,2025-10-29 06:00:17-05:00,10/29/2025 06:52,3129.0,Us-West,pc,RX 6600,105.43,89.44,Desert,false,0.0,2, controller ,1.3.2,No,56.1,casual,Yes
sess_9dac6e66eb64,user_1438,25/05/2025 19:12,2025-05-25 20:27:15+01:00,4491.0,APAC,Switch,,27.47,67.28,Desert,0,"0,00",4,CONTROLLR,1.4.0-beta,No,55.6,ranked,true
sess_88c5ed06c9d3,user_1711,05/03/2025 12:37,03/05/2025 13:01,23.0,APAC,switch,,34.91,74.44, ARENA-1 ,False,0.0,1,TOUCH,,No,62.8,ranked,No
sess_73507086fb14,user_204,2025-08-11T07:40:33Z,11/08/2025 09:25,6314.0,Sa-east-1,MOBILE,,83.35,77.17,City-xl,False,28.63,5,Kb/m,1.3.2,False,45.2, ranked ,1
sess_552ff62f6f03,user_178,27/03/2025 17:51,27/03/2025 17:59,512.0,EU,playstation,,55.46,54.14,ocean,0,0.0,5,CONTROLLER,1.4.0-beta,0,75.5,casual,False
sess_9eac00cd6723,user_1098,2025-07-06 05:53:35+00:00,2025-07-06 06:04:15-05:00,640.0,eu,pc,RTX 3060,91.47,48.85, arena-1 ,0,0.0,2,controllr,1.4,No,85.1,casual,No
sess_6c291b3450c4,user_2261,23/03/2025 15:37,03/23/2025 16:27,3005.0,Us-West,Mobile,,68.37,26.02,cave,False,3.96,2,Kbm,latest,No,56.4,ranked,True
sess_e3201e430e17,user_1931,17/04/2025 08:50,04/17/2025 09:07,1040.0, EU ,pc,RTX-4090,84.4,50.67,Forest,false,0.0,1,KBM,v1.3.2,0,58.4,casual,No
sess_7a9233a7755e,user_948,22/10/2025 01:59,2025-10-22T03:30:39Z,5468.0,EU, MOBILE ,,70.77,93.2,city-xl,No,0.0,3,Kbm,1.4.0-beta,False,51.1,Ranked,True
sess_3b9dd8f29663,user_17,2025-06-02 19:37:38+01:00,2025-06-02 20:55:05-05:00,4647.0,sa-east-1,xbox,,66.07,41.98,Cave,No,0.0,2,TOUCH,latest,false,58.1,ranked,true
sess_3e3cbaaad914,user_925,22/09/2025 00:56,09/22/2025 02:48,6692.0,sa-east-1,Mobile,,33.04,35.15,City-xl,false,0.0,1,controllr,v1.3.2,0,67.1,casual,true
sess_3e03c18cee8a,user_2467,11/26/2025 21:38,2025-11-26T21:44:20Z,371.0,us-east,pc,RTX 3060,73.75,14.06,desert,false,0.0,2,KBM,,False,44.0,casual,False
sess_61f840523678,user_1570,01/08/2025 15:01,01/08/2025 16:16,4478.0,sa-east-1, pc ,GeForce RTX-3060,103.94,47.39,city-xl,No,0.0,1, controllr ,latest,False,,casual,1
sess_fa9f5811ab5d,user_892,2025-10-12T08:59:47Z,2025-10-12T10:36:31Z,5804.0,Us-east, PC ,GTX1080,97.49,106.31,cave,false,6.84,1,Touch,latest,False,54.9,ranked,true
sess_5a7745c799a1,user_2158,2025-10-08T03:49:06Z,10/08/2025 04:21,1948.0,sa-east-1,xbox,,80.08,114.53,arena-1,No,"4,42",1,controller,1.3.2,False,41.3,CASUAL,False
sess_429c4c4b1994,user_1567,2025-01-18T23:33:50Z,2025-01-19T01:25:08Z,6678.0,sa-east-1,Xbox,,50.82,92.05,Forest,0,0.0,2,Kb/m,latest,No,49.6,casual,True
sess_df1870ef40ae,user_1872,2025-08-29 11:18:38-05:00,29/08/2025 11:08,-599.0,APAC,Switch,,47.66,3.84,cave,1,0.0,2,KB/M,latest,0,56.4,casual,No
sess_4ba5af341b1a,user_1308,12/07/2025 16:27,2025-12-07T17:42:16Z,4472.0,APAC,Playstation,,40.71,,OCEAN,0,0.0,2,CONTROLLER,1.4,false,52.1,RANKED,true
sess_d642befa6913,user_1224,12/12/2025 20:45,2025-12-12T22:01:55Z,4610.0,Eu,pc,GeForce RTX-3060,103.56,16.28, Forest ,0,0.0,2,KB/M,1.4.0-beta,0,51.7,casual,true
sess_8f57a5d5fd27,user_98,2025-02-03T06:02:03Z,02/03/2025 06:05,198.0,sa-east-1,Mobile,,51.18,68.26,Arena-1,False,0.0,2,KBM,1.4.0-beta,true,54.3,ranked,False
sess_3ea0f801b43b,user_2222,29/04/2025 16:21,2025-04-29T17:03:13Z,42.0,us-east,Switch,,54.54,19.17,CITY-XL,false,0.0,1,kbm,1.4.0-beta,Yes,51.4,casual,No
sess_76bf5775ce96,user_899,2025-12-11 04:48:40+00:00,2025-12-11 05:53:17-05:00,3877.0, EU ,pc,GeForce RTX-3060,101.14,25.16,CITY-XL,false,"0,00",2,Kb/m,,0,46.6, ranked ,True
sess_4156499834bd,user_2459,2025-10-21T16:07:20Z,21/10/2025 16:19,743.0,us-east,Playstation,,72.08,556.28,FOREST,False,1.82,1,kb/m,v1.3.2,0,60.3,Ranked,false
sess_7f5429367ce8,user_1253,07/11/2025 02:34,07/11/2025 04:00,5150.0,US-EAST,pc,RX 6600,109.45,61.18,ocean,False,0.0,1,Kb/m,1.4.0-beta,false,44.1,casual,1
sess_95922a28e22d,user_835,03/28/2025 04:27,2025-03-28T05:38:45Z,4283.0,sa-east-1,SWITCH,,45.73,35.38,Arena-1,false,0.0,3,kbm,latest,False,42.9,Ranked,true
sess_e82567b367ea,user_1504,2025-09-27T13:34:35Z,09/27/2025 14:27,3182.0,us-west,Pc,RX 6600,61.38,1.82,CITY-XL,No,0.0,2, controllr ,latest,No,43.6,ranked,True
sess_bb0306288ae6,user_2427,09/27/2025 04:57,27/09/2025 05:09,758.0,Us-West, Pc ,GTX1080,79.72,52.26,CITY-XL,False,4.44,2,Controllr,,false,,RANKED,No
sess_e78ee96a2229,user_1629,2025-06-08 02:52:23-05:00,2025-06-08T04:31:33Z,5950.0,Us-West,Switch,,46.0,21.73,city-xl,No,1.81,2,Touch,1.4,false,57.8,casual,Yes
sess_ad956b449f1e,user_782,2025-07-17 18:07:35+01:00,07/17/2025 20:07,7177.0,Us-West,Xbox,,5.0,72.93,arena-1,No,0.0,1,kbm,v1.3.2,No,60.7,ranked,true
sess_d86f0df7a612,user_492,01/12/2025 12:10,12/01/2025 12:40,1820.0,us-east,Playstation,,71.98,98.13, cave ,No,0.0,2,controllr,1.4,False,48.3,casual,false
sess_bddaafc0ca21,user_696,22/03/2025 19:39,2025-03-22 21:09:02+01:00,5399.0,EU, MOBILE ,,64.69,,ARENA-1,false,0.0,1,kbm,1.3.2,false,60.6,CASUAL,true
sess_743fe4b23799,user_2302,04/07/2025 04:36,07/04/2025 05:11,2067.0, EU ,Xbox,,75.31,62.02,ocean,0,10.76,2,touch,1.4.0-beta,false,53.8,CASUAL,False
sess_71f4c8492a8d,user_432,2025-11-16T09:00:11Z,16/11/2025 08:53,-401.0,APAC,pc,RTX 3060,89.18,59.07,Cave,No,0.0,1,Touch,1.3.2,false,,Casual,False
